Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2008-08-19,10.01,10.01,10.0,10.0,10.002,500.0,9.0,5001.0,500.0,100.0,0.01,-0.01
2008-08-18,10.89,10.9,10.01,10.01,10.0109780439,1002.0,4.0,10031.0,1000.0,99.8,0.89,-0.88
2008-08-14,10.4,10.5,10.05,10.11,10.2149171271,3620.0,26.0,36978.0,3420.0,94.48,0.45,-0.29
2008-08-13,10.9,10.9,9.95,10.4,10.2364963504,2055.0,16.0,21036.0,2005.0,97.57,0.95,-0.5
2008-08-12,10.0,11.01,10.0,10.43,10.573739189,8903.0,51.0,94138.0,8218.0,92.31,1.01,0.43
2008-08-11,9.64,9.7,8.55,9.18,9.30270357258,18642.0,66.0,173421.0,12892.0,69.16,1.15,-0.46
2008-08-08,11.0,11.75,10.5,10.68,10.8450871632,7572.0,28.0,82119.0,6350.0,83.86,1.25,-0.32
2008-08-07,11.95,11.95,11.95,11.95,11.92,25.0,1.0,298.0,25.0,100.0,0.0,0.0
2008-08-06,11.55,12.49,11.55,11.6,11.8232432432,1850.0,9.0,21873.0,1750.0,94.59,0.94,0.05
2008-08-05,12.05,12.05,11.2,11.2,11.3712676056,3550.0,13.0,40368.0,3500.0,98.59,0.85,-0.85
2008-08-04,11.51,13.04,11.51,12.29,12.2909090909,110.0,4.0,1352.0,50.0,45.45,1.53,0.78
2008-08-01,11.15,12.79,11.15,12.79,11.9027431421,802.0,10.0,9546.0,696.0,86.78,1.64,1.64
2008-07-31,10.51,12.7,10.51,12.25,11.598,500.0,7.0,5799.0,300.0,60.0,2.19,1.74
2008-07-30,12.01,12.39,11.35,11.64,11.8502290076,6550.0,31.0,77619.0,5600.0,85.5,1.04,-0.37
2008-07-29,13.2,13.25,13.2,13.25,13.22,100.0,2.0,1322.0,50.0,50.0,0.05,0.05
2008-07-28,13.65,13.65,12.0,13.13,12.301010101,3465.0,17.0,42623.0,3300.0,95.24,1.65,-0.52
2008-07-25,13.45,13.9,13.45,13.75,13.7454605809,60250.0,24.0,828164.0,60250.0,100.0,0.45,0.3
2008-07-24,13.7,14.36,13.7,13.9,13.7476118653,5967.0,19.0,82032.0,4967.0,83.24,0.66,0.2
2008-07-23,12.05,14.39,12.05,13.72,13.6378930106,35368.0,59.0,482345.0,32943.0,93.14,2.34,1.67
2008-07-22,13.8,13.8,13.33,13.8,13.6825,400.0,4.0,5473.0,300.0,75.0,0.47,0.0
2008-07-21,13.51,13.75,13.5,13.56,13.5463352656,37779.0,32.0,511767.0,37779.0,100.0,0.25,0.05
2008-07-18,13.48,13.94,13.48,13.74,13.5401745899,37001.0,91.0,501000.0,36657.0,99.07,0.46,0.26
2008-07-17,13.41,13.8,13.41,13.51,13.4882311611,11386.0,18.0,153577.0,10086.0,88.58,0.39,0.1
2008-07-16,14.2,14.2,13.3,13.72,13.592166584,10085.0,19.0,137077.0,9925.0,98.41,0.9,-0.48
2008-07-15,13.97,13.97,13.3,13.33,13.4509236102,22791.0,29.0,306560.0,22766.0,99.89,0.67,-0.64
2008-07-14,13.73,13.99,13.36,13.84,13.6030985915,7100.0,21.0,96582.0,5200.0,73.24,0.63,0.11
2008-07-11,13.78,13.78,13.0,13.53,13.4495315162,4696.0,33.0,63159.0,3595.0,76.55,0.78,-0.25
2008-07-10,13.49,13.79,13.05,13.67,13.5075630252,2975.0,17.0,40185.0,2475.0,83.19,0.74,0.18
2008-07-09,13.15,13.7,13.06,13.14,13.1294117647,2550.0,7.0,33480.0,2550.0,100.0,0.64,-0.01
2008-07-08,12.46,14.44,12.46,13.12,13.1671194379,10675.0,29.0,140559.0,8115.0,76.02,1.98,0.66
2008-07-07,13.75,13.75,12.75,12.94,12.9562233791,8452.0,16.0,109506.0,8451.0,99.99,1.0,-0.81
2008-07-04,13.24,13.24,12.37,12.85,12.8455975896,14935.0,18.0,191849.0,14835.0,99.33,0.87,-0.39
2008-07-03,13.48,13.48,12.59,12.75,12.7912636505,6410.0,14.0,81992.0,6360.0,99.22,0.89,-0.73
2008-07-02,13.11,13.69,12.54,12.96,13.0699807557,55601.0,50.0,726704.0,55074.0,99.05,1.15,-0.15
2008-07-01,13.06,13.72,13.05,13.25,13.1615237675,27222.0,28.0,358283.0,26914.0,98.87,0.67,0.19
2008-06-30,13.0,13.34,13.0,13.05,13.0295993876,3919.0,11.0,51063.0,3894.0,99.36,0.34,0.05
2008-06-27,13.0,13.43,12.75,12.8,12.9035816619,6980.0,19.0,90067.0,6950.0,99.57,0.68,-0.2
2008-06-26,13.65,13.65,12.92,13.4,13.3735632184,3654.0,19.0,48867.0,2576.0,70.5,0.73,-0.25
2008-06-25,11.95,13.19,11.34,12.72,12.3342696629,23852.0,44.0,294197.0,17672.0,74.09,1.85,0.77
2008-06-24,10.66,11.8,10.65,11.17,11.1436763794,6452.0,11.0,71899.0,5451.0,84.49,1.15,0.51
2008-06-23,12.3,12.3,10.53,11.0,11.6711189739,33915.0,30.0,395826.0,33855.0,99.82,1.77,-1.3
2008-06-20,11.36,12.3,11.35,12.3,11.5138888889,360.0,4.0,4145.0,360.0,100.0,0.95,0.94
2008-06-19,12.0,12.8,11.99,12.07,12.0413634623,2611.0,7.0,31440.0,2600.0,99.58,0.81,0.07
2008-06-18,13.19,13.19,12.04,12.06,12.2365591398,186.0,6.0,2276.0,150.0,80.65,1.15,-1.13
2008-06-17,15.4,15.4,12.02,12.02,14.9183333333,1200.0,3.0,17902.0,200.0,16.67,3.38,-3.38
2008-06-16,11.3,12.84,11.3,12.84,11.3890909091,550.0,3.0,6264.0,550.0,100.0,1.54,1.54
2008-06-13,11.25,12.4,11.25,11.57,11.5714285714,35.0,2.0,405.0,35.0,100.0,1.15,0.32
2008-06-12,11.18,12.3,11.18,12.27,11.1900990099,1010.0,3.0,11302.0,1005.0,99.5,1.12,1.09
2008-06-11,10.01,12.0,10.01,11.78,11.219983753,6155.0,32.0,69059.0,4840.0,78.64,1.99,1.77
2008-06-10,10.1,12.0,10.1,10.36,11.103777284,7651.0,23.0,84955.0,4000.0,52.28,1.9,0.26
2008-06-09,10.46,12.24,10.46,11.41,10.71875,800.0,7.0,8575.0,700.0,87.5,1.78,0.95
2008-06-06,12.99,12.99,12.5,12.5,12.696,250.0,4.0,3174.0,250.0,100.0,0.49,-0.49
2008-06-05,13.48,13.48,12.52,12.52,13.2584615385,2600.0,3.0,34472.0,2600.0,100.0,0.96,-0.96
2008-06-04,12.5,13.26,12.5,12.92,12.6823638042,2166.0,10.0,27470.0,1764.0,81.44,0.76,0.42
2008-06-03,14.95,14.95,12.65,12.94,13.1070811744,11001.0,57.0,144191.0,10699.0,97.25,2.3,-2.01
2008-06-02,13.75,13.75,12.57,12.92,13.0563636364,2750.0,27.0,35905.0,2300.0,83.64,1.18,-0.83
2008-05-30,12.1,13.73,12.1,12.91,12.5985714286,2100.0,11.0,26457.0,1999.0,95.19,1.63,0.81
2008-05-29,13.88,13.88,13.05,13.49,13.126607717,12440.0,17.0,163295.0,12429.0,99.91,0.83,-0.39
2008-05-28,13.4,13.44,12.77,13.35,13.1551020408,3675.0,22.0,48345.0,3475.0,94.56,0.67,-0.05
2008-05-27,13.0,13.49,12.75,13.49,12.980876494,2510.0,13.0,32582.0,2009.0,80.04,0.74,0.49
2008-05-26,12.27,12.41,12.27,12.41,12.2992907801,1410.0,5.0,17342.0,1400.0,99.29,0.14,0.14
2008-05-23,13.49,13.5,13.01,13.06,13.3290909091,2750.0,9.0,36655.0,2250.0,81.82,0.49,-0.43
2008-05-22,13.51,13.51,12.99,13.5,13.3627586207,725.0,4.0,9688.0,700.0,96.55,0.52,-0.01
2008-05-21,13.5,14.0,13.25,13.27,13.4619241075,11569.0,32.0,155741.0,11065.0,95.64,0.75,-0.23
2008-05-20,12.95,14.4,12.95,13.53,13.6087360595,2152.0,18.0,29286.0,1601.0,74.4,1.45,0.58
2008-05-16,13.71,16.25,13.11,13.18,13.6097122302,556.0,10.0,7567.0,556.0,100.0,3.14,-0.53
2008-05-15,13.95,13.95,13.05,13.71,13.5503512881,2135.0,28.0,28930.0,1550.0,72.6,0.9,-0.24
2008-05-14,13.88,13.89,13.25,13.25,13.5333333333,900.0,6.0,12180.0,900.0,100.0,0.64,-0.63
2008-05-13,16.35,16.35,13.0,13.63,13.3652631579,2850.0,9.0,38091.0,2700.0,94.74,3.35,-2.72
2008-05-12,13.0,14.0,13.0,13.98,13.5781818182,825.0,8.0,11202.0,825.0,100.0,1.0,0.98
2008-05-09,13.73,13.73,13.2,13.43,13.5840896957,1873.0,15.0,25443.0,1473.0,78.64,0.53,-0.3
2008-05-08,13.11,14.44,13.11,13.85,13.8038489518,15121.0,9.0,208728.0,15121.0,100.0,1.33,0.74
2008-05-07,14.0,14.0,13.44,13.59,13.9684615385,2600.0,10.0,36318.0,2600.0,100.0,0.56,-0.41
2008-05-06,14.13,14.84,13.95,13.95,14.2775800712,562.0,8.0,8024.0,561.0,99.82,0.89,-0.18
2008-05-05,14.5,15.28,14.01,14.7,14.5308468514,7829.0,35.0,113762.0,5774.0,73.75,1.27,0.2
2008-05-02,13.31,14.48,13.31,14.36,14.3859649123,1710.0,11.0,24600.0,1380.0,80.7,1.17,1.05
2008-04-30,14.44,14.44,13.5,13.51,13.7273469388,1225.0,14.0,16816.0,1225.0,100.0,0.94,-0.93
2008-04-29,14.48,14.48,13.01,13.46,13.4325551232,3084.0,18.0,41426.0,2906.0,94.23,1.47,-1.02
2008-04-28,15.4,15.4,13.61,13.61,13.7620817844,2152.0,7.0,29616.0,2100.0,97.58,1.79,-1.79
2008-04-25,14.6,15.29,14.03,14.04,14.2948864448,14002.0,25.0,200157.0,13960.0,99.7,1.26,-0.56
2008-04-24,15.89,15.89,14.52,14.66,14.7605504587,2180.0,15.0,32178.0,2040.0,93.58,1.37,-1.23
2008-04-23,15.7,15.7,14.01,14.98,14.6461358314,8540.0,35.0,125078.0,5950.0,69.67,1.69,-0.72
2008-04-22,15.0,15.0,14.31,14.49,14.4884585437,39813.0,27.0,576829.0,25813.0,64.84,0.69,-0.51
2008-04-21,14.8,14.9,14.32,14.51,14.6121558442,19250.0,24.0,281284.0,15525.0,80.65,0.58,-0.29
2008-04-17,15.9,15.9,14.6,14.93,15.0389329946,15745.0,44.0,236788.0,13920.0,88.41,1.3,-0.97
2008-04-16,15.18,15.5,14.5,14.62,15.0108611327,12890.0,32.0,193490.0,12690.0,98.45,1.0,-0.56
2008-04-15,15.0,15.25,14.26,14.88,14.7934573445,15590.0,36.0,230630.0,14015.0,89.9,0.99,-0.12
2008-04-11,14.89,14.89,13.55,14.06,13.8406432749,25992.0,52.0,359746.0,20416.0,78.55,1.34,-0.83
2008-04-10,13.5,14.0,13.36,13.55,13.7315255641,4831.0,18.0,66337.0,4080.0,84.45,0.64,0.05
2008-04-09,14.39,14.39,13.5,14.14,13.7591885442,8380.0,17.0,115302.0,8060.0,96.18,0.89,-0.25
2008-04-08,12.82,14.0,12.81,13.16,13.1993447993,6105.0,22.0,80582.0,5789.0,94.82,1.19,0.34
2008-04-07,12.8,13.88,12.8,12.86,13.0883328309,6634.0,23.0,86828.0,5900.0,88.94,1.08,0.06
2008-04-04,13.26,14.45,13.26,13.69,13.5701357466,9061.0,40.0,122959.0,6711.0,74.06,1.19,0.43
2008-04-03,13.5,14.44,13.5,13.56,13.8928610354,9175.0,8.0,127467.0,8888.0,96.87,0.94,0.06
2008-04-02,14.26,14.7,14.06,14.06,14.0970604548,5409.0,12.0,76251.0,5408.0,99.98,0.64,-0.2
2008-04-01,14.99,14.99,14.06,14.2,14.2868445659,13903.0,28.0,198630.0,13200.0,94.94,0.93,-0.79
2008-03-31,14.16,14.16,14.16,14.16,14.1599748269,23835.0,28.0,337503.0,23335.0,97.9,0.0,0.0
2008-03-28,12.85,12.93,11.71,12.88,12.8423493459,74608.0,31.0,958142.0,74608.0,100.0,1.22,0.03
2008-03-27,11.05,12.98,11.0,11.76,11.7774117647,12750.0,43.0,150162.0,11075.0,86.86,1.98,0.71
2008-03-26,12.0,12.55,11.75,12.01,12.1792763158,5472.0,19.0,66645.0,5452.0,99.63,0.8,0.01
2008-03-25,11.5,12.49,10.66,12.13,11.6803027337,15327.0,38.0,179024.0,8975.0,58.56,1.83,0.63
2008-03-24,10.58,12.87,10.58,11.52,11.9681104236,4202.0,33.0,50290.0,3650.0,86.86,2.29,0.94
2008-03-19,11.9,11.99,11.12,11.7,11.6133333333,33525.0,63.0,389337.0,28380.0,84.65,0.87,-0.2
2008-03-18,10.39,11.97,10.39,10.9,10.7546518018,12737.0,37.0,136982.0,12308.0,96.63,1.58,0.51
2008-03-17,12.7,12.7,11.05,11.13,11.5981382452,25245.0,40.0,292795.0,24615.0,97.5,1.65,-1.57
2008-03-14,12.76,12.76,11.6,11.6,12.1791747438,3611.0,22.0,43979.0,3227.0,89.37,1.16,-1.16
2008-03-13,12.9,13.15,11.53,11.6,12.1180679785,2795.0,23.0,33870.0,2585.0,92.49,1.62,-1.3
2008-03-12,13.64,13.64,12.65,12.65,12.94849283,3417.0,15.0,44245.0,2817.0,82.44,0.99,-0.99
2008-03-11,10.79,12.95,10.79,12.58,11.9194103194,6105.0,34.0,72768.0,5290.0,86.65,2.16,1.79
2008-03-10,11.57,13.48,11.57,11.78,11.8540704578,7579.0,27.0,89842.0,5479.0,72.29,1.91,0.21
2008-03-07,13.05,13.5,12.83,12.84,12.914566149,21701.0,93.0,280259.0,21651.0,99.77,0.67,-0.21
2008-03-05,12.4,13.66,12.36,13.5,13.0328162436,41321.0,84.0,538529.0,40271.0,97.46,1.3,1.1
2008-03-04,13.0,13.55,12.6,13.01,13.0235212071,15773.0,92.0,205420.0,15636.0,99.13,0.95,0.01
2008-03-03,12.56,13.39,12.56,13.0,13.0126226563,21707.0,98.0,282465.0,21200.0,97.66,0.83,0.44
2008-02-29,13.66,13.66,13.2,13.21,13.3948107751,6051.0,51.0,81052.0,6043.0,99.87,0.46,-0.45
2008-02-28,13.45,13.75,13.01,13.01,13.4984198646,2215.0,18.0,29899.0,2215.0,100.0,0.74,-0.44
2008-02-27,13.65,13.69,13.0,13.1,13.22965083,8735.0,29.0,115561.0,8735.0,100.0,0.69,-0.55
2008-02-26,13.0,13.89,13.0,13.04,13.5431654676,13900.0,42.0,188250.0,13900.0,100.0,0.89,0.04
2008-02-25,13.22,13.23,13.0,13.23,13.214619883,8550.0,14.0,112985.0,8550.0,100.0,0.23,0.01
2008-02-22,12.6,12.61,12.6,12.6,12.6025380975,19227.0,22.0,242309.0,19227.0,100.0,0.01,0.0
2008-02-21,12.69,12.7,11.91,12.01,12.5450805622,8751.0,29.0,109782.0,8751.0,100.0,0.79,-0.68
2008-02-20,12.03,12.6,12.03,12.1,12.3136645963,8372.0,45.0,103090.0,8372.0,100.0,0.57,0.07
2008-02-19,12.15,12.19,12.15,12.19,12.1882660851,22925.0,19.0,279416.0,22925.0,100.0,0.04,0.04
2008-02-18,12.35,12.4,11.51,11.61,11.7659038902,13110.0,13.0,154251.0,13110.0,100.0,0.89,-0.74
2008-02-15,12.0,12.15,11.13,11.92,11.7659354839,3875.0,14.0,45593.0,3875.0,100.0,1.02,-0.08
2008-02-14,10.82,11.58,10.8,11.58,11.0633899862,4354.0,12.0,48170.0,4354.0,100.0,0.78,0.76
2008-02-13,11.85,11.85,11.03,11.03,11.4281097332,13305.0,40.0,152051.0,13305.0,100.0,0.82,-0.82
2008-02-12,12.7,12.7,11.6,11.6,11.9426829268,8200.0,23.0,97930.0,8200.0,100.0,1.1,-1.1
2008-02-11,12.25,12.3,12.2,12.2,12.2143902439,8200.0,36.0,100158.0,8200.0,100.0,0.1,-0.05
2008-02-08,12.75,13.25,12.61,12.84,12.7662037037,10800.0,27.0,137875.0,10800.0,100.0,0.64,0.09
2008-02-07,14.03,14.12,13.05,13.27,13.8215472953,13236.0,47.0,182942.0,13236.0,100.0,1.07,-0.76
2008-02-06,12.53,13.66,12.53,13.45,13.2075391783,7083.0,32.0,93549.0,7083.0,100.0,1.13,0.92
2008-02-05,13.2,13.39,12.6,13.01,13.2797847809,7806.0,28.0,103662.0,7806.0,100.0,0.79,-0.19
2008-02-04,13.03,13.1,12.76,12.76,12.8811257869,8101.0,49.0,104350.0,8101.0,100.0,0.34,-0.27
2008-02-01,14.32,14.32,13.33,13.43,13.5304270463,5620.0,25.0,76041.0,5620.0,100.0,0.99,-0.89
2008-01-31,13.6,13.67,12.5,13.67,13.5541062802,41400.0,54.0,561140.0,41400.0,100.0,1.17,0.07
2008-01-30,12.75,13.02,12.75,13.02,12.9691629956,11350.0,31.0,147200.0,11350.0,100.0,0.27,0.27
2008-01-29,13.54,13.54,12.27,12.4,12.4501413228,17690.0,46.0,220243.0,17690.0,100.0,1.27,-1.14
2008-01-28,12.3,12.9,12.3,12.9,12.8755899105,12290.0,17.0,158241.0,12290.0,100.0,0.6,0.6
2008-01-25,11.13,12.29,11.13,12.29,12.0061852292,24413.0,61.0,293107.0,24413.0,100.0,1.16,1.16
2008-01-24,11.71,12.9,11.71,11.71,11.7488288542,28391.0,52.0,333561.0,28391.0,100.0,1.19,0.0
2008-01-23,11.7,12.92,11.7,12.32,12.0062724339,27581.0,40.0,331145.0,27581.0,100.0,1.22,0.62
2008-01-22,12.31,12.31,12.31,12.31,12.3076923077,26.0,2.0,320.0,26.0,100.0,0.0,0.0
2008-01-21,12.97,13.8,12.95,12.95,13.0282207843,32919.0,96.0,428876.0,32919.0,100.0,0.85,-0.02
2008-01-18,13.8,14.7,13.59,13.63,13.7051010101,19800.0,73.0,271361.0,19800.0,100.0,1.11,-0.17
2008-01-17,14.44,14.75,13.53,14.3,14.091447483,28705.0,85.0,404495.0,28705.0,100.0,1.22,-0.14
2008-01-16,13.05,14.38,13.02,14.09,13.9757319555,19161.0,94.0,267789.0,19161.0,100.0,1.36,1.04
2008-01-15,14.5,14.98,13.57,13.7,13.8365679856,51783.0,78.0,716499.0,51783.0,100.0,1.41,-0.8
2008-01-14,15.0,15.0,14.28,14.28,14.3415730337,22250.0,44.0,319100.0,22250.0,100.0,0.72,-0.72
2008-01-11,15.0,15.0,15.0,15.0,15.0,27750.0,45.0,416250.0,27750.0,100.0,0.0,0.0
2008-01-10,15.78,15.78,15.78,15.78,15.7799846508,32575.0,36.0,514033.0,32575.0,100.0,0.0,0.0
2008-01-09,16.6,16.6,16.6,16.6,16.5998994301,5966.0,27.0,99035.0,5966.0,100.0,0.0,0.0
2008-01-08,19.29,19.29,17.47,17.47,17.8063325755,60702.0,122.0,1080880.0,60702.0,100.0,1.82,-1.82
2008-01-07,18.3,18.38,18.3,18.38,18.3771475369,56169.0,142.0,1032226.0,56169.0,100.0,0.08,0.08
2008-01-04,17.51,17.51,17.51,17.51,17.5099782071,40839.0,123.0,715090.0,40839.0,100.0,0.0,0.0
2008-01-03,16.68,16.68,16.68,16.68,16.68,13000.0,29.0,216840.0,13000.0,100.0,0.0,0.0
2008-01-02,15.8,15.89,14.5,15.89,15.6794560573,91039.0,137.0,1427442.0,91039.0,100.0,1.39,0.09
2008-01-01,15.14,15.14,15.0,15.14,15.1311484594,17850.0,48.0,270091.0,17850.0,100.0,0.14,0.0
2007-12-31,14.42,14.42,13.6,14.42,14.4042261453,40841.0,61.0,588283.0,40841.0,100.0,0.82,0.0
2007-12-28,13.65,13.74,13.0,13.74,13.6896537963,50115.0,126.0,686057.0,49312.0,98.4,0.74,0.09
2007-12-27,13.34,13.9,12.64,13.09,13.1707647012,37701.0,130.0,496551.0,31336.0,83.12,1.26,-0.25
2007-12-26,13.3,13.48,12.93,13.29,13.0079953804,90052.0,166.0,1171396.0,86604.0,96.17,0.55,-0.01
2007-12-24,14.7,14.71,13.31,13.6,13.8907710424,81526.0,214.0,1132459.0,66512.0,81.58,1.4,-1.1
2007-12-20,14.01,14.01,14.01,14.01,14.0099802448,38977.0,82.0,546067.0,38976.0,100.0,0.0,0.0
2007-12-19,13.35,13.35,13.35,13.35,13.34996649,16413.0,42.0,219113.0,16413.0,100.0,0.0,0.0
2007-12-18,12.5,12.72,11.52,12.72,12.0029642949,112337.0,200.0,1348377.0,109687.0,97.64,1.2,0.22
2007-12-17,12.05,12.12,12.05,12.12,12.1195726613,65709.0,94.0,796365.0,65709.0,100.0,0.07,0.07
2007-12-14,11.55,11.55,11.55,11.55,11.549965382,12999.0,40.0,150138.0,12999.0,100.0,0.0,0.0
2007-12-13,11.0,11.0,11.0,11.0,11.0,14745.0,28.0,162195.0,14745.0,100.0,0.0,0.0
2007-12-12,10.48,10.48,10.25,10.48,10.4763283676,28663.0,71.0,300283.0,28663.0,100.0,0.23,0.0
2007-12-11,9.99,9.99,9.99,9.99,9.99,8100.0,21.0,80919.0,8100.0,100.0,0.0,0.0
2007-12-10,9.52,9.52,9.52,9.52,9.52,10100.0,24.0,96152.0,10100.0,100.0,0.0,0.0
2007-12-07,8.9,9.07,8.4,9.07,9.0108791016,56990.0,94.0,513530.0,36790.0,64.56,0.67,0.17
2007-12-06,8.09,8.25,7.23,8.25,8.04781761496,25660.0,40.0,206507.0,22960.0,89.48,1.02,0.16
2007-12-05,7.15,7.85,7.15,7.5,7.58112720928,13183.0,38.0,99942.0,9993.0,75.8,0.7,0.35
2007-12-04,7.16,7.85,7.16,7.33,7.48920583468,15425.0,37.0,115521.0,12575.0,81.52,0.69,0.17
2007-12-03,7.79,7.8,7.1,7.4,7.40366780194,19085.0,72.0,141299.0,16335.0,85.59,0.7,-0.39
2007-11-30,7.7,7.83,7.06,7.1,7.35782389232,8915.0,33.0,65595.0,5825.0,65.34,0.77,-0.6
2007-11-29,6.36,7.5,6.36,7.36,6.84048780488,16400.0,21.0,112184.0,13400.0,81.71,1.14,1.0
2007-11-28,7.65,7.65,6.77,6.98,7.104375,4800.0,20.0,34101.0,3700.0,77.08,0.88,-0.67
2007-11-27,7.5,7.68,6.94,7.45,7.11723280862,4828.0,32.0,34362.0,3973.0,82.29,0.74,-0.05
2007-11-26,7.4,7.64,6.65,7.37,7.44135941007,15595.0,41.0,116048.0,14295.0,91.66,0.99,-0.03
2007-11-23,6.96,6.97,6.2,6.96,6.90126145748,11019.0,35.0,76045.0,10718.0,97.27,0.77,0.0
2007-11-22,6.07,7.15,6.07,6.34,6.28254580521,11407.0,74.0,71665.0,7206.0,63.17,1.08,0.27
2007-11-21,6.85,7.55,6.57,6.71,6.83418537453,13497.0,93.0,92241.0,11491.0,85.14,0.98,-0.14
2007-11-20,6.85,7.65,6.85,7.16,7.28014842301,12936.0,47.0,94176.0,10875.0,84.07,0.8,0.31
2007-11-19,6.47,7.47,6.47,7.37,7.10268489952,23986.0,54.0,170365.0,19595.0,81.69,1.0,0.9
2007-11-16,7.55,8.0,7.11,7.18,7.43238279685,29948.0,79.0,222585.0,24896.0,83.13,0.89,-0.37
2007-11-15,8.4,8.6,7.5,7.86,8.01181614085,33852.0,79.0,271216.0,24402.0,72.08,1.1,-0.54
2007-11-14,9.0,9.0,7.7,8.05,8.51869781663,51022.0,109.0,434641.0,34395.0,67.41,1.3,-0.95
2007-11-13,8.56,8.56,7.81,8.24,8.28333141828,52218.0,112.0,432539.0,41665.0,79.79,0.75,-0.32
2007-11-12,6.15,7.8,6.15,7.79,7.56882349825,75512.0,130.0,571537.0,66176.0,87.64,1.65,1.64
2007-11-09,6.02,6.91,6.02,6.5,6.48546895641,7570.0,23.0,49095.0,5565.0,73.51,0.89,0.48
2007-11-08,6.1,6.49,5.61,6.01,6.040011205,21419.0,62.0,129371.0,12760.0,59.57,0.88,-0.09
2007-11-07,5.5,6.43,5.5,5.84,5.83098345083,40002.0,94.0,233251.0,37320.0,93.3,0.93,0.34
2007-11-06,5.78,5.78,5.21,5.51,5.51558387588,14438.0,34.0,79634.0,11875.0,82.25,0.57,-0.27
2007-11-05,5.0,5.4,4.58,5.27,5.15938179184,20705.0,49.0,106825.0,16025.0,77.4,0.82,0.27
2007-11-02,5.19,5.19,4.91,4.91,4.99977767897,4498.0,24.0,22489.0,3698.0,82.21,0.28,-0.28
2007-11-01,4.87,5.16,4.87,4.95,4.93225806452,1550.0,14.0,7645.0,1150.0,74.19,0.29,0.08
2007-10-31,5.25,5.27,4.78,4.78,5.04488834025,8911.0,34.0,44955.0,6886.0,77.28,0.49,-0.47
2007-10-30,4.7,5.28,4.7,5.01,5.07509816754,6112.0,25.0,31019.0,5612.0,91.82,0.58,0.31
2007-10-29,4.71,5.34,4.71,5.07,5.11429273688,8137.0,36.0,41615.0,6936.0,85.24,0.63,0.36
2007-10-26,5.0,5.1,4.95,5.0,4.98611111111,1800.0,11.0,8975.0,1800.0,100.0,0.15,0.0
2007-10-25,5.3,5.3,4.77,4.85,5.05936794582,8860.0,30.0,44826.0,8810.0,99.44,0.53,-0.45
2007-10-24,4.9,5.15,4.81,5.08,5.06676582383,6051.0,31.0,30659.0,6051.0,100.0,0.34,0.18
2007-10-23,4.74,4.77,4.5,4.75,4.69878640777,4120.0,20.0,19359.0,3010.0,73.06,0.27,0.01
2007-10-22,4.71,4.71,4.3,4.34,4.53254237288,17700.0,42.0,80226.0,17650.0,99.72,0.41,-0.37
2007-10-19,5.64,5.64,4.71,4.77,4.96974743269,7206.0,24.0,35812.0,6906.0,95.84,0.93,-0.87
2007-10-18,5.0,5.15,5.0,5.15,5.08511627907,2150.0,8.0,10933.0,2100.0,97.67,0.15,0.15
2007-10-17,5.25,5.25,4.91,4.93,4.99584615385,6500.0,8.0,32473.0,6500.0,100.0,0.34,-0.32
2007-10-16,5.55,5.55,5.0,5.14,5.164375,9600.0,61.0,49578.0,8700.0,90.62,0.55,-0.41
2007-10-15,5.25,5.59,5.25,5.32,5.46691414058,66539.0,79.0,363763.0,25550.0,38.4,0.34,0.07
2007-10-12,5.28,5.42,5.0,5.09,5.28836440968,52666.0,80.0,278517.0,24935.0,47.35,0.42,-0.19
2007-10-11,4.92,5.22,4.81,4.93,4.99921052632,3800.0,11.0,18997.0,2500.0,65.79,0.41,0.01
2007-10-10,5.0,5.34,4.73,4.98,5.07856650586,2902.0,11.0,14738.0,1902.0,65.54,0.61,-0.02
2007-10-09,5.4,5.4,5.0,5.01,5.29962962963,2700.0,9.0,14309.0,2400.0,88.89,0.4,-0.39
2007-10-08,5.34,5.34,4.8,5.33,5.05236033807,4851.0,13.0,24509.0,4350.0,89.67,0.54,-0.01
2007-10-05,5.52,5.52,5.0,5.0,5.18657782009,2101.0,10.0,10897.0,1500.0,71.39,0.52,-0.52
2007-10-04,5.25,5.5,4.92,5.02,5.05631244323,1101.0,10.0,5567.0,851.0,77.29,0.58,-0.23
2007-10-03,5.5,5.7,5.1,5.38,5.26391202932,3001.0,17.0,15797.0,2250.0,74.98,0.6,-0.12
2007-10-01,5.65,5.65,4.7,5.4,5.30756488128,1811.0,14.0,9612.0,1650.0,91.11,0.95,-0.25
2007-09-28,5.5,5.5,5.11,5.18,5.21995661605,4610.0,16.0,24064.0,4505.0,97.72,0.39,-0.32
2007-09-27,5.5,5.64,5.18,5.64,5.29923055001,3509.0,11.0,18595.0,3504.0,99.86,0.46,0.14
2007-09-26,5.99,5.99,5.4,5.45,5.53378911386,3803.0,19.0,21045.0,3494.0,91.87,0.59,-0.54
2007-09-25,5.5,5.88,5.41,5.46,5.45960900037,2711.0,12.0,14801.0,2691.0,99.26,0.47,-0.04
2007-09-24,5.99,5.99,5.55,5.57,5.63506863507,7722.0,24.0,43514.0,5180.0,67.08,0.44,-0.42
2007-09-21,5.0,5.84,5.0,5.54,5.68337080055,32028.0,61.0,182027.0,24694.0,77.1,0.84,0.54
